title;artist;peakpos;lastpos;weeks;rank;isnew
Hole In The Bottle;Kelsea Ballerini;44;49;14;44;False
Dynamite;BTS;1;35;22;45;False
Back In Blood;Pooh Shiesty Featuring Lil Durk;46;78;3;46;False
Diamonds;Sam Smith;39;47;18;47;False
Savage Love (Laxed - Siren Beat);Jawsh 685 x Jason Derulo;1;43;30;48;False
Best Friend;Saweetie Featuring Doja Cat;39;39;2;49;False
WAP;Cardi B Featuring Megan Thee Stallion;1;48;24;50;False
Cry Baby;Megan Thee Stallion Featuring DaBaby;44;51;7;51;False
Without You;The Kid LAROI;52;57;7;52;False
Damage;H.E.R.;53;64;6;53;False
Throat Baby (Go Baby);BRS Kash;54;69;14;54;False
Masterpiece;DaBaby;55;0;1;55;True
Love You Like I Used To;Russell Dickerson;31;60;20;56;False
Happy Does;Kenny Chesney;57;70;10;57;False
Back To The Streets;Saweetie Featuring Jhene Aiko;58;68;9;58;False
Holiday;Lil Nas X;37;58;10;59;False
What's Your Country Song;Thomas Rhett;60;76;5;60;False
Put Your Records On;Ritt Momney;61;75;14;61;False
Champagne Night;Lady A;33;53;13;62;False
Still Trappin';Lil Durk & King Von;53;61;4;63;False
Beers And Sunshine;Darius Rucker;64;77;6;64;False
Forever After All;Luke Combs;2;67;13;65;False
Still Goin Down;Morgan Wallen;45;45;5;66;False
Monster;Shawn Mendes & Justin Bieber;8;55;9;67;False
Big, Big Plans;Chris Lane;42;59;16;68;False
Tyler Herro;Jack Harlow;34;71;13;69;False
Down To One;Luke Bryan;70;82;4;70;False
Cover Me Up;Morgan Wallen;52;52;3;71;False
Warning;Morgan Wallen;42;42;2;72;False
Just The Way;Parmalee x Blanco Brown;73;87;4;73;False
865;Morgan Wallen;46;46;2;74;False
Mr. Right Now;21 Savage & Metro Boomin Featuring Drake;10;65;16;75;False
Undivided;Tim McGraw & Tyler Hubbard;76;0;1;76;True
Monsters;All Time Low Featuring Demi Lovato & blackbear;70;81;4;77;False
Take You Dancing;Jason Derulo;57;72;7;78;False
Prisoner;Miley Cyrus Featuring Dua Lipa;54;73;9;79;False
Long Live;Florida Georgia Line;79;79;3;80;False
The Good Ones;Gabby Barrett;77;89;4;81;False
Golden;Harry Styles;65;85;13;82;False
Buss It;Erica Banks;83;100;2;83;False
Beat Box;SpotemGottem Featuring Pooh Shiesty Or DaBaby;84;0;1;84;True
Goosebumps;Travis Scott & HVME;85;0;1;85;True
Hit Different;SZA Featuring Ty Dolla $ign;29;80;19;86;False
So Done;The Kid LAROI;59;94;11;87;False
Bichota;Karol G;73;88;8;88;False
Moonwalking In Calabasas;DDG;82;99;4;89;False
Adderall (Corvette Corvette);Popp Hunna;74;96;5;90;False
Girl Like Me;Black Eyed Peas X Shakira;87;0;2;91;False
De Una Vez;Selena Gomez;92;0;1;92;True
Momma's House;Dustin Lynch;88;0;2;93;False
Better Days;Ant Clemons Featuring Justin Timberlake;94;0;1;94;True
Lady;Brett Young;95;0;2;95;False
Drankin N Smokin;Future & Lil Uzi Vert;31;0;3;96;False
Somebody Like That;Tenille Arts;97;0;1;97;True
One Too Many;Keith Urban Duet With P!nk;62;0;6;98;False
Hell Of A View;Eric Church;94;0;2;99;False
Dangerous;Morgan Wallen;62;62;2;100;False
